data.date,data.resultSet.0.detected_virus,data.resultSet.1.cres_successful,data.resultSet.10.detected_spam,data.resultSet.11.total_hard_bounces,data.resultSet.12.detected_virus_per_msg,data.resultSet.13.malicious_url,data.resultSet.14.total_recipients_delivered,data.resultSet.2.cres_failed,data.resultSet.3.threat_content_filter,data.resultSet.4.total_dlp_incidents,data.resultSet.5.total_clean_recipients,data.resultSet.6.total_recipients_processed,data.resultSet.7.ims_spam_increment_over_case,data.resultSet.8.detected_amp,data.resultSet.9.total_recipients,data.type,meta.totalCount,source_file
22/02/2025,4,6,0,3453,8,0,174484,0,7644,4,170145,177804,0,17,177931,mail_outgoing_traffic_summary,8,20250222-PRO-OM.json
23/02/2025,0,0,0,3443,0,4,174470,9,7642,8,170162,177794,13,4,177918,mail_outgoing_traffic_summary,8,20250223-PRO-OM.json
24/02/2025,0,10,0,3441,0,0,174489,0,7638,2,170162,177809,3,4,177936,mail_outgoing_traffic_summary,14,20250224-PRO-OM.json
25/02/2025,0,8,1,3450,0,9,174472,0,7654,10,170149,177792,0,19,177920,mail_outgoing_traffic_summary,0,20250225-PRO-OM.json
26/02/2025,0,6,1,3439,0,5,174483,0,7649,8,170163,177795,0,1,177930,mail_outgoing_traffic_summary,16,20250226-PRO-OM.json
27/02/2025,0,0,7,3440,0,0,174470,5,7653,0,170143,177794,1,6,177928,mail_outgoing_traffic_summary,12,20250227-PRO-OM.json
28/02/2025,9,0,8,3456,0,0,174484,1,7655,0,170162,177809,2,19,177920,mail_outgoing_traffic_summary,5,20250228-PRO-OM.json
01/03/2025,0,10,4,3443,0,9,174488,3,7658,0,170146,177790,11,7,177921,mail_outgoing_traffic_summary,12,20250301-PRO-OM.json
02/03/2025,0,0,7,3452,0,0,174482,3,7647,0,170146,177810,3,18,177922,mail_outgoing_traffic_summary,6,20250302-PRO-OM.json
03/03/2025,0,0,5,3447,2,8,174484,0,7657,0,170145,177793,14,9,177918,mail_outgoing_traffic_summary,16,20250303-PRO-OM.json
04/03/2025,7,4,0,3451,0,0,174489,0,7639,0,170148,177796,10,7,177922,mail_outgoing_traffic_summary,7,20250304-PRO-OM.json
05/03/2025,0,3,5,3437,0,0,174480,0,7645,0,170154,177798,8,6,177925,mail_outgoing_traffic_summary,10,20250305-PRO-OM.json
06/03/2025,0,1,0,3451,0,10,174471,0,7653,0,170148,177793,3,12,177925,mail_outgoing_traffic_summary,18,20250306-PRO-OM.json
07/03/2025,0,0,7,3455,11,0,174483,0,7642,3,170147,177803,8,2,177934,mail_outgoing_traffic_summary,14,20250307-PRO-OM.json
08/03/2025,8,0,9,3441,0,0,174486,5,7654,5,170149,177810,5,13,177925,mail_outgoing_traffic_summary,13,20250308-PRO-OM.json
09/03/2025,9,2,0,3450,2,1,174470,2,7645,1,170147,177805,1,12,177918,mail_outgoing_traffic_summary,7,20250309-PRO-OM.json
10/03/2025,1,7,0,3442,8,6,174476,3,7650,3,170148,177802,5,15,177919,mail_outgoing_traffic_summary,5,20250310-PRO-OM.json
11/03/2025,0,0,0,3437,0,0,174470,0,7640,4,170161,177805,9,12,177930,mail_outgoing_traffic_summary,0,20250311-PRO-OM.json
12/03/2025,9,10,0,3437,0,0,174479,0,7651,0,170159,177809,9,11,177933,mail_outgoing_traffic_summary,5,20250312-PRO-OM.json
13/03/2025,0,0,0,3444,0,8,174484,0,7655,5,170153,177792,10,19,177928,mail_outgoing_traffic_summary,19,20250313-PRO-OM.json
14/03/2025,0,10,0,3444,0,0,174473,0,7641,0,170156,177792,8,6,177920,mail_outgoing_traffic_summary,17,20250314-PRO-OM.json
15/03/2025,0,0,0,3437,4,0,174486,10,7654,3,170143,177805,0,19,177927,mail_outgoing_traffic_summary,13,20250315-PRO-OM.json
16/03/2025,0,0,6,3438,0,0,174475,0,7640,0,170147,177809,0,20,177935,mail_outgoing_traffic_summary,5,20250316-PRO-OM.json
17/03/2025,0,0,4,3451,0,0,174487,8,7654,8,170162,177790,0,0,177933,mail_outgoing_traffic_summary,15,20250317-PRO-OM.json
18/03/2025,6,1,7,3438,0,5,174473,0,7642,0,170156,177792,0,2,177930,mail_outgoing_traffic_summary,6,20250318-PRO-OM.json
19/03/2025,3,4,2,3443,0,0,174471,4,7649,2,170152,177802,13,16,177924,mail_outgoing_traffic_summary,17,20250319-PRO-OM.json
20/03/2025,0,0,0,3445,0,2,174472,8,7643,9,170148,177810,0,7,177925,mail_outgoing_traffic_summary,15,20250320-PRO-OM.json
21/03/2025,0,2,0,3445,5,2,174482,0,7646,2,170152,177797,0,0,177932,mail_outgoing_traffic_summary,0,20250321-PRO-OM.json
22/03/2025,2,0,0,3452,3,6,174478,0,7647,0,170160,177803,9,6,177922,mail_outgoing_traffic_summary,15,20250322-PRO-OM.json
23/03/2025,0,0,7,3454,4,0,174487,1,7658,0,170148,177808,0,9,177929,mail_outgoing_traffic_summary,10,20250323-PRO-OM.json
24/03/2025,9,2,0,3453,0,2,174472,1,7651,8,170146,177805,11,3,177929,mail_outgoing_traffic_summary,1,20250324-PRO-OM.json
25/03/2025,0,4,5,3442,0,0,174488,0,7655,0,170147,177804,13,15,177922,mail_outgoing_traffic_summary,18,20250325-PRO-OM.json
26/03/2025,10,0,9,3445,10,5,174476,0,7653,2,170149,177809,0,12,177938,mail_outgoing_traffic_summary,17,20250326-PRO-OM.json
27/03/2025,0,5,3,3454,7,0,174474,0,7640,8,170156,177806,0,9,177924,mail_outgoing_traffic_summary,0,20250327-PRO-OM.json
28/03/2025,0,0,10,3439,0,0,174474,0,7650,1,170162,177805,14,14,177927,mail_outgoing_traffic_summary,19,20250328-PRO-OM.json
29/03/2025,0,7,0,3454,3,0,174489,2,7640,0,170147,177793,1,0,177929,mail_outgoing_traffic_summary,17,20250329-PRO-OM.json
30/03/2025,5,0,0,3455,0,0,174480,0,7640,0,170162,177797,10,17,177924,mail_outgoing_traffic_summary,19,20250330-PRO-OM.json
31/03/2025,2,3,8,3451,3,0,174487,0,7649,8,170163,177795,0,4,177919,mail_outgoing_traffic_summary,11,20250331-PRO-OM.json
01/04/2025,0,5,3,3454,10,7,174472,0,7653,10,170161,177795,13,0,177926,mail_outgoing_traffic_summary,1,20250401-PRO-OM.json
02/04/2025,4,0,0,3442,0,0,174474,8,7655,6,170158,177795,10,14,177932,mail_outgoing_traffic_summary,6,20250402-PRO-OM.json
03/04/2025,0,0,0,3452,5,0,174487,6,7654,9,170147,177810,0,14,177921,mail_outgoing_traffic_summary,9,20250403-PRO-OM.json
04/04/2025,0,5,0,3454,0,0,174470,0,7658,0,170151,177800,0,19,177930,mail_outgoing_traffic_summary,11,20250404-PRO-OM.json
05/04/2025,1,1,5,3451,0,0,174479,0,7651,9,170158,177807,10,6,177933,mail_outgoing_traffic_summary,6,20250405-PRO-OM.json
06/04/2025,0,10,1,3449,11,10,174480,0,7656,7,170149,177790,0,1,177918,mail_outgoing_traffic_summary,13,20250406-PRO-OM.json
07/04/2025,0,5,8,3438,0,0,174480,10,7656,0,170146,177793,11,5,177935,mail_outgoing_traffic_summary,1,20250407-PRO-OM.json
08/04/2025,0,10,6,3456,0,8,174479,0,7649,0,170163,177791,0,4,177938,mail_outgoing_traffic_summary,0,20250408-PRO-OM.json
09/04/2025,10,0,0,3445,0,7,174481,2,7641,9,170150,177801,11,3,177929,mail_outgoing_traffic_summary,18,20250409-PRO-OM.json
10/04/2025,0,0,7,3456,2,4,174484,0,7643,0,170159,177794,3,2,177937,mail_outgoing_traffic_summary,15,20250410-PRO-OM.json
11/04/2025,2,0,0,3454,3,8,174476,3,7646,10,170146,177799,3,4,177929,mail_outgoing_traffic_summary,6,20250411-PRO-OM.json
12/04/2025,0,0,8,3443,3,7,174477,0,7656,0,170143,177797,14,6,177931,mail_outgoing_traffic_summary,8,20250412-PRO-OM.json
13/04/2025,0,7,7,3436,0,4,174485,0,7641,0,170149,177807,9,15,177924,mail_outgoing_traffic_summary,16,20250413-PRO-OM.json
14/04/2025,0,0,0,3442,0,0,174471,0,7649,6,170152,177808,7,4,177918,mail_outgoing_traffic_summary,4,20250414-PRO-OM.json
15/04/2025,1,2,4,3451,9,0,174470,0,7642,1,170147,177805,4,6,177920,mail_outgoing_traffic_summary,10,20250415-PRO-OM.json
16/04/2025,9,0,5,3439,4,0,174490,0,7647,5,170160,177808,0,6,177931,mail_outgoing_traffic_summary,12,20250416-PRO-OM.json
17/04/2025,8,3,1,3440,0,0,174490,0,7656,0,170150,177793,0,0,177920,mail_outgoing_traffic_summary,15,20250417-PRO-OM.json
18/04/2025,4,1,0,3456,0,0,174472,4,7646,0,170151,177801,14,3,177932,mail_outgoing_traffic_summary,12,20250418-PRO-OM.json
19/04/2025,9,0,0,3456,10,4,174488,0,7638,4,170162,177802,0,19,177936,mail_outgoing_traffic_summary,16,20250419-PRO-OM.json
20/04/2025,8,7,2,3451,8,5,174476,0,7640,0,170160,177807,14,2,177920,mail_outgoing_traffic_summary,7,20250420-PRO-OM.json
21/04/2025,9,0,0,3436,9,2,174475,0,7644,7,170146,177799,8,12,177919,mail_outgoing_traffic_summary,12,20250421-PRO-OM.json
22/04/2025,5,0,3,3442,5,9,174486,8,7647,0,170157,177809,0,18,177920,mail_outgoing_traffic_summary,0,20250422-PRO-OM.json
23/04/2025,0,0,0,3446,0,1,174470,0,7652,0,170152,177807,11,20,177924,mail_outgoing_traffic_summary,16,20250423-PRO-OM.json
24/04/2025,0,0,0,3436,9,2,174489,7,7641,0,170156,177791,8,12,177923,mail_outgoing_traffic_summary,19,20250424-PRO-OM.json
25/04/2025,0,1,0,3440,11,0,174478,5,7640,8,170162,177792,7,15,177924,mail_outgoing_traffic_summary,3,20250425-PRO-OM.json
26/04/2025,2,0,2,3442,0,1,174485,9,7653,0,170159,177791,0,4,177919,mail_outgoing_traffic_summary,10,20250426-PRO-OM.json
27/04/2025,0,6,2,3454,0,0,174489,0,7657,7,170149,177803,5,2,177927,mail_outgoing_traffic_summary,1,20250427-PRO-OM.json
28/04/2025,0,9,0,3439,8,0,174473,4,7641,3,170155,177800,4,6,177930,mail_outgoing_traffic_summary,19,20250428-PRO-OM.json
29/04/2025,0,0,0,3448,3,2,174474,0,7642,0,170149,177792,0,9,177924,mail_outgoing_traffic_summary,18,20250429-PRO-OM.json
30/04/2025,0,0,0,3442,1,6,174485,0,7654,0,170159,177803,11,12,177920,mail_outgoing_traffic_summary,18,20250430-PRO-OM.json
01/05/2025,1,9,0,3450,5,0,174482,2,7638,0,170144,177795,11,14,177927,mail_outgoing_traffic_summary,7,20250501-PRO-OM.json
02/05/2025,8,0,9,3456,4,0,174480,5,7657,9,170152,177806,0,20,177923,mail_outgoing_traffic_summary,8,20250502-PRO-OM.json
03/05/2025,9,0,10,3451,0,10,174479,0,7655,9,170161,177801,0,5,177921,mail_outgoing_traffic_summary,13,20250503-PRO-OM.json
04/05/2025,6,0,0,3441,2,10,174488,1,7643,0,170162,177794,13,14,177933,mail_outgoing_traffic_summary,16,20250504-PRO-OM.json
05/05/2025,7,2,0,3449,3,0,174486,0,7653,0,170158,177791,1,20,177918,mail_outgoing_traffic_summary,12,20250505-PRO-OM.json
06/05/2025,0,0,0,3456,0,0,174477,9,7653,0,170156,177798,2,1,177933,mail_outgoing_traffic_summary,8,20250506-PRO-OM.json
07/05/2025,3,0,7,3443,0,7,174478,0,7639,3,170152,177790,5,3,177920,mail_outgoing_traffic_summary,0,20250507-PRO-OM.json
08/05/2025,9,0,0,3438,10,1,174485,0,7650,6,170163,177798,8,1,177937,mail_outgoing_traffic_summary,17,20250508-PRO-OM.json
09/05/2025,10,0,0,3452,11,10,174478,5,7654,0,170146,177793,0,9,177932,mail_outgoing_traffic_summary,7,20250509-PRO-OM.json
10/05/2025,0,8,0,3440,5,3,174472,0,7649,0,170160,177807,0,1,177933,mail_outgoing_traffic_summary,17,20250510-PRO-OM.json
11/05/2025,0,1,0,3447,0,8,174482,0,7652,4,170156,177808,7,15,177925,mail_outgoing_traffic_summary,11,20250511-PRO-OM.json
12/05/2025,0,0,0,3445,8,1,174483,0,7646,0,170147,177793,9,19,177928,mail_outgoing_traffic_summary,7,20250512-PRO-OM.json
13/05/2025,0,0,0,3448,10,3,174482,5,7648,0,170143,177807,8,14,177922,mail_outgoing_traffic_summary,13,20250513-PRO-OM.json
14/05/2025,0,7,0,3437,0,0,174482,0,7656,3,170149,177798,11,2,177925,mail_outgoing_traffic_summary,3,20250514-PRO-OM.json
15/05/2025,0,0,2,3439,7,9,174472,2,7658,0,170148,177800,0,9,177923,mail_outgoing_traffic_summary,3,20250515-PRO-OM.json
16/05/2025,8,6,9,3444,0,0,174486,0,7648,1,170147,177794,5,10,177927,mail_outgoing_traffic_summary,9,20250516-PRO-OM.json
17/05/2025,0,0,10,3456,10,7,174483,9,7658,0,170149,177806,14,19,177920,mail_outgoing_traffic_summary,0,20250517-PRO-OM.json
18/05/2025,0,5,0,3456,0,7,174488,0,7642,8,170144,177805,5,8,177922,mail_outgoing_traffic_summary,16,20250518-PRO-OM.json
19/05/2025,6,0,5,3437,3,0,174473,8,7639,6,170162,177801,9,3,177919,mail_outgoing_traffic_summary,7,20250519-PRO-OM.json
20/05/2025,9,0,0,3436,9,4,174471,4,7652,0,170156,177804,2,6,177924,mail_outgoing_traffic_summary,9,20250520-PRO-OM.json
21/05/2025,6,0,7,3438,0,8,174484,5,7643,2,170150,177799,0,2,177934,mail_outgoing_traffic_summary,13,20250521-PRO-OM.json
22/05/2025,4,0,0,3446,2,0,174475,0,7645,0,170156,177804,10,3,177922,mail_outgoing_traffic_summary,6,20250522-PRO-OM.json
23/05/2025,8,0,6,3455,0,8,174485,5,7655,0,170155,177810,0,15,177936,mail_outgoing_traffic_summary,16,20250523-PRO-OM.json
24/05/2025,8,0,0,3452,7,0,174473,0,7647,0,170157,177793,3,5,177927,mail_outgoing_traffic_summary,6,20250524-PRO-OM.json
25/05/2025,0,0,10,3454,0,0,174470,8,7645,7,170154,177800,5,1,177932,mail_outgoing_traffic_summary,0,20250525-PRO-OM.json
26/05/2025,0,5,0,3448,0,0,174472,0,7648,0,170148,177794,0,8,177937,mail_outgoing_traffic_summary,18,20250526-PRO-OM.json
27/05/2025,2,0,10,3441,6,0,174483,10,7658,0,170163,177790,13,17,177924,mail_outgoing_traffic_summary,10,20250527-PRO-OM.json
28/05/2025,0,0,0,3449,3,6,174478,7,7649,0,170144,177798,0,4,177930,mail_outgoing_traffic_summary,9,20250528-PRO-OM.json
29/05/2025,6,6,0,3440,0,10,174481,10,7644,0,170146,177791,0,1,177934,mail_outgoing_traffic_summary,11,20250529-PRO-OM.json
30/05/2025,4,0,0,3456,1,0,174488,0,7652,9,170156,177797,0,8,177937,mail_outgoing_traffic_summary,8,20250530-PRO-OM.json
31/05/2025,0,2,2,3440,2,5,174484,4,7644,0,170162,177794,10,6,177937,mail_outgoing_traffic_summary,7,20250531-PRO-OM.json
01/06/2025,10,0,0,3451,8,3,174485,0,7653,0,170150,177797,7,1,177921,mail_outgoing_traffic_summary,11,20250601-PRO-OM.json
02/06/2025,4,0,0,3442,4,1,174484,9,7639,2,170144,177805,0,15,177933,mail_outgoing_traffic_summary,12,20250602-PRO-OM.json
03/06/2025,2,3,0,3438,10,7,174476,5,7638,0,170149,177797,14,1,177935,mail_outgoing_traffic_summary,16,20250603-PRO-OM.json
04/06/2025,0,10,0,3441,0,8,174477,5,7646,8,170159,177805,5,16,177926,mail_outgoing_traffic_summary,15,20250604-PRO-OM.json
05/06/2025,0,0,10,3446,5,0,174490,7,7649,2,170160,177810,1,12,177936,mail_outgoing_traffic_summary,0,20250605-PRO-OM.json
06/06/2025,5,0,0,3444,0,10,174480,0,7656,2,170144,177807,12,13,177932,mail_outgoing_traffic_summary,17,20250606-PRO-OM.json
07/06/2025,0,0,0,3438,0,0,174490,10,7640,3,170159,177807,1,18,177923,mail_outgoing_traffic_summary,11,20250607-PRO-OM.json
08/06/2025,0,7,8,3452,0,0,174473,0,7649,0,170157,177808,14,8,177934,mail_outgoing_traffic_summary,15,20250608-PRO-OM.json
09/06/2025,0,8,7,3436,8,4,174478,0,7649,6,170148,177798,12,3,177927,mail_outgoing_traffic_summary,9,20250609-PRO-OM.json
10/06/2025,0,3,0,3453,4,0,174481,0,7645,0,170146,177793,14,5,177926,mail_outgoing_traffic_summary,7,20250610-PRO-OM.json
11/06/2025,0,6,2,3442,0,0,174489,1,7640,0,170151,177804,8,14,177921,mail_outgoing_traffic_summary,5,20250611-PRO-OM.json
12/06/2025,0,0,10,3442,9,0,174479,6,7651,3,170160,177806,0,9,177928,mail_outgoing_traffic_summary,1,20250612-PRO-OM.json
13/06/2025,0,0,0,3450,4,0,174489,10,7642,0,170154,177802,0,8,177927,mail_outgoing_traffic_summary,3,20250613-PRO-OM.json
14/06/2025,10,3,6,3456,5,0,174488,0,7645,9,170149,177804,10,8,177919,mail_outgoing_traffic_summary,10,20250614-PRO-OM.json
15/06/2025,0,9,0,3439,0,0,174474,0,7650,2,170161,177795,1,12,177922,mail_outgoing_traffic_summary,2,20250615-PRO-OM.json
16/06/2025,10,0,5,3437,2,0,174479,9,7643,4,170153,177799,0,6,177934,mail_outgoing_traffic_summary,8,20250616-PRO-OM.json
17/06/2025,0,0,8,3446,0,0,174490,0,7646,8,170158,177793,0,5,177930,mail_outgoing_traffic_summary,19,20250617-PRO-OM.json
18/06/2025,0,5,8,3444,10,0,174483,9,7647,0,170153,177791,4,3,177928,mail_outgoing_traffic_summary,0,20250618-PRO-OM.json
19/06/2025,8,4,5,3447,6,0,174488,0,7641,7,170160,177803,11,4,177935,mail_outgoing_traffic_summary,16,20250619-PRO-OM.json
20/06/2025,0,7,3,3446,11,6,174472,0,7645,0,170154,177793,14,5,177923,mail_outgoing_traffic_summary,13,20250620-PRO-OM.json
21/06/2025,0,0,9,3456,5,0,174480,0,7649,0,170144,177808,12,2,177920,mail_outgoing_traffic_summary,15,20250621-PRO-OM.json
22/06/2025,0,0,9,3438,0,4,174480,8,7649,7,170150,177799,11,7,177928,mail_outgoing_traffic_summary,6,20250622-PRO-OM.json
23/06/2025,0,0,6,3438,1,9,174484,5,7644,1,170150,177807,6,16,177922,mail_outgoing_traffic_summary,16,20250623-PRO-OM.json
24/06/2025,4,5,3,3439,3,0,174471,4,7640,0,170154,177807,13,19,177938,mail_outgoing_traffic_summary,1,20250624-PRO-OM.json
25/06/2025,10,7,0,3444,0,3,174473,0,7638,4,170143,177798,0,18,177918,mail_outgoing_traffic_summary,14,20250625-PRO-OM.json
26/06/2025,0,0,5,3449,6,8,174481,0,7642,0,170153,177794,6,5,177919,mail_outgoing_traffic_summary,14,20250626-PRO-OM.json
27/06/2025,0,3,4,3447,8,0,174488,0,7658,4,170145,177794,5,10,177919,mail_outgoing_traffic_summary,5,20250627-PRO-OM.json
28/06/2025,2,9,0,3454,5,3,174472,8,7643,6,170162,177804,14,4,177922,mail_outgoing_traffic_summary,18,20250628-PRO-OM.json
29/06/2025,1,3,4,3449,11,0,174472,5,7640,0,170145,177795,3,19,177935,mail_outgoing_traffic_summary,9,20250629-PRO-OM.json
30/06/2025,0,1,2,3437,0,0,174475,0,7656,3,170160,177798,9,5,177932,mail_outgoing_traffic_summary,16,20250630-PRO-OM.json
01/07/2025,9,8,9,3454,0,1,174486,8,7655,0,170161,177793,11,15,177928,mail_outgoing_traffic_summary,15,20250701-PRO-OM.json
02/07/2025,0,0,1,3447,0,0,174488,5,7649,0,170152,177791,0,2,177932,mail_outgoing_traffic_summary,6,20250702-PRO-OM.json
03/07/2025,0,0,6,3443,11,0,174477,5,7643,0,170148,177803,3,15,177922,mail_outgoing_traffic_summary,8,20250703-PRO-OM.json
04/07/2025,0,9,1,3446,0,9,174479,0,7651,4,170157,177807,5,2,177926,mail_outgoing_traffic_summary,8,20250704-PRO-OM.json
05/07/2025,7,0,1,3446,0,0,174476,0,7645,0,170154,177802,0,20,177938,mail_outgoing_traffic_summary,9,20250705-PRO-OM.json
06/07/2025,8,0,0,3452,0,0,174470,0,7638,0,170162,177806,3,18,177938,mail_outgoing_traffic_summary,17,20250706-PRO-OM.json
07/07/2025,4,0,7,3445,0,8,174472,0,7643,0,170156,177791,0,16,177934,mail_outgoing_traffic_summary,5,20250707-PRO-OM.json
08/07/2025,0,8,9,3445,1,0,174472,4,7652,2,170156,177797,0,1,177919,mail_outgoing_traffic_summary,18,20250708-PRO-OM.json
09/07/2025,2,0,7,3453,0,0,174474,9,7641,4,170144,177793,0,16,177937,mail_outgoing_traffic_summary,17,20250709-PRO-OM.json
10/07/2025,0,8,3,3452,0,0,174482,0,7645,0,170156,177809,7,8,177930,mail_outgoing_traffic_summary,16,20250710-PRO-OM.json
11/07/2025,6,0,0,3437,0,3,174481,1,7643,6,170145,177797,9,4,177926,mail_outgoing_traffic_summary,6,20250711-PRO-OM.json
12/07/2025,7,1,0,3449,0,10,174489,0,7646,7,170144,177803,6,14,177930,mail_outgoing_traffic_summary,0,20250712-PRO-OM.json
13/07/2025,2,0,10,3451,0,4,174477,0,7644,5,170156,177791,0,20,177919,mail_outgoing_traffic_summary,14,20250713-PRO-OM.json
14/07/2025,9,0,2,3436,0,3,174477,1,7658,0,170159,177810,13,1,177931,mail_outgoing_traffic_summary,7,20250714-PRO-OM.json
15/07/2025,10,9,0,3448,0,0,174489,0,7651,0,170160,177793,0,11,177932,mail_outgoing_traffic_summary,15,20250715-PRO-OM.json
16/07/2025,0,0,5,3452,2,0,174476,0,7642,6,170152,177805,3,12,177936,mail_outgoing_traffic_summary,12,20250716-PRO-OM.json
17/07/2025,0,0,9,3442,0,0,174479,0,7656,0,170160,177800,0,4,177923,mail_outgoing_traffic_summary,4,20250717-PRO-OM.json
18/07/2025,8,0,9,3456,8,0,174474,0,7641,7,170160,177805,0,13,177938,mail_outgoing_traffic_summary,17,20250718-PRO-OM.json
19/07/2025,0,0,7,3449,9,6,174473,0,7640,10,170163,177810,7,3,177920,mail_outgoing_traffic_summary,7,20250719-PRO-OM.json
20/07/2025,0,7,10,3443,11,5,174474,3,7648,0,170157,177802,9,20,177938,mail_outgoing_traffic_summary,14,20250720-PRO-OM.json
21/07/2025,0,0,0,3436,0,4,174477,2,7655,0,170162,177803,6,5,177924,mail_outgoing_traffic_summary,11,20250721-PRO-OM.json
22/07/2025,8,0,3,3449,7,0,174488,0,7652,0,170143,177792,4,17,177938,mail_outgoing_traffic_summary,4,20250722-PRO-OM.json
23/07/2025,8,3,8,3455,0,0,174484,4,7638,0,170152,177809,0,2,177931,mail_outgoing_traffic_summary,19,20250723-PRO-OM.json
24/07/2025,3,0,2,3438,0,3,174486,0,7645,0,170149,177795,11,3,177929,mail_outgoing_traffic_summary,4,20250724-PRO-OM.json
25/07/2025,2,0,0,3439,0,0,174470,10,7654,0,170163,177808,8,18,177937,mail_outgoing_traffic_summary,14,20250725-PRO-OM.json
26/07/2025,0,7,6,3444,0,0,174479,0,7642,3,170158,177806,7,2,177932,mail_outgoing_traffic_summary,16,20250726-PRO-OM.json
27/07/2025,0,5,0,3451,4,10,174490,5,7648,2,170154,177796,13,18,177935,mail_outgoing_traffic_summary,13,20250727-PRO-OM.json
28/07/2025,0,9,0,3437,4,10,174480,8,7639,0,170151,177806,0,12,177935,mail_outgoing_traffic_summary,17,20250728-PRO-OM.json
29/07/2025,9,0,0,3456,11,1,174470,0,7647,0,170163,177807,9,8,177921,mail_outgoing_traffic_summary,13,20250729-PRO-OM.json
30/07/2025,1,10,0,3454,0,2,174487,7,7650,0,170152,177803,13,4,177921,mail_outgoing_traffic_summary,13,20250730-PRO-OM.json
31/07/2025,0,0,2,3449,0,9,174470,3,7651,2,170148,177791,7,17,177928,mail_outgoing_traffic_summary,3,20250731-PRO-OM.json
01/08/2025,0,0,2,3443,4,3,174486,0,7643,0,170145,177799,2,17,177935,mail_outgoing_traffic_summary,0,20250801-PRO-OM.json
02/08/2025,0,9,0,3450,0,1,174481,3,7657,6,170155,177791,0,15,177932,mail_outgoing_traffic_summary,9,20250802-PRO-OM.json
03/08/2025,10,7,9,3438,0,5,174490,4,7638,3,170152,177792,0,16,177919,mail_outgoing_traffic_summary,3,20250803-PRO-OM.json
04/08/2025,2,8,3,3444,0,10,174482,10,7645,0,170145,177792,5,4,177929,mail_outgoing_traffic_summary,10,20250804-PRO-OM.json
05/08/2025,3,0,1,3447,0,0,174472,8,7656,5,170144,177805,0,19,177937,mail_outgoing_traffic_summary,0,20250805-PRO-OM.json
06/08/2025,0,0,0,3451,0,9,174475,3,7646,0,170147,177801,5,18,177922,mail_outgoing_traffic_summary,19,20250806-PRO-OM.json
07/08/2025,0,0,0,3445,11,0,174490,0,7651,0,170161,177795,1,4,177932,mail_outgoing_traffic_summary,10,20250807-PRO-OM.json
08/08/2025,0,5,0,3455,0,0,174472,4,7646,0,170162,177808,5,17,177928,mail_outgoing_traffic_summary,6,20250808-PRO-OM.json
09/08/2025,3,3,2,3440,0,0,174477,0,7654,10,170145,177800,0,19,177925,mail_outgoing_traffic_summary,18,20250809-PRO-OM.json
10/08/2025,7,0,5,3440,0,6,174480,0,7653,1,170159,177806,0,4,177922,mail_outgoing_traffic_summary,17,20250810-PRO-OM.json
11/08/2025,0,0,2,3445,0,0,174478,0,7651,0,170155,177794,13,11,177925,mail_outgoing_traffic_summary,16,20250811-PRO-OM.json
12/08/2025,5,0,10,3448,0,0,174476,0,7645,0,170146,177810,4,16,177924,mail_outgoing_traffic_summary,18,20250812-PRO-OM.json
13/08/2025,0,2,9,3444,10,0,174485,0,7639,4,170160,177793,0,14,177932,mail_outgoing_traffic_summary,12,20250813-PRO-OM.json
14/08/2025,0,1,7,3442,9,0,174474,9,7643,10,170143,177801,9,20,177919,mail_outgoing_traffic_summary,12,20250814-PRO-OM.json
15/08/2025,7,0,1,3444,0,0,174476,0,7654,8,170150,177797,0,7,177926,mail_outgoing_traffic_summary,1,20250815-PRO-OM.json
16/08/2025,3,0,9,3452,0,0,174490,0,7652,0,170162,177794,0,16,177933,mail_outgoing_traffic_summary,6,20250816-PRO-OM.json
17/08/2025,0,0,6,3436,0,0,174488,8,7650,5,170151,177803,13,15,177932,mail_outgoing_traffic_summary,5,20250817-PRO-OM.json
18/08/2025,9,0,0,3447,0,0,174484,3,7643,0,170152,177806,0,8,177918,mail_outgoing_traffic_summary,5,20250818-PRO-OM.json
19/08/2025,7,9,5,3437,10,1,174481,5,7639,0,170153,177799,0,4,177938,mail_outgoing_traffic_summary,14,20250819-PRO-OM.json
20/08/2025,8,8,0,3443,9,0,174481,3,7653,0,170154,177790,8,2,177931,mail_outgoing_traffic_summary,3,20250820-PRO-OM.json
21/08/2025,0,0,6,3454,0,7,174476,2,7644,5,170159,177792,0,17,177931,mail_outgoing_traffic_summary,17,20250821-PRO-OM.json
22/08/2025,0,0,8,3452,10,0,174488,0,7654,0,170153,177807,0,19,177938,mail_outgoing_traffic_summary,15,20250822-PRO-OM.json
23/08/2025,4,0,8,3439,9,0,174485,0,7645,0,170149,177804,7,0,177926,mail_outgoing_traffic_summary,18,20250823-PRO-OM.json
24/08/2025,0,1,0,3445,0,1,174477,0,7650,8,170159,177792,14,1,177929,mail_outgoing_traffic_summary,8,20250824-PRO-OM.json
25/08/2025,2,7,6,3439,0,1,174474,0,7644,7,170149,177800,10,3,177933,mail_outgoing_traffic_summary,8,20250825-PRO-OM.json
26/08/2025,7,2,0,3456,0,0,174474,1,7658,0,170149,177795,0,9,177922,mail_outgoing_traffic_summary,7,20250826-PRO-OM.json
27/08/2025,6,3,5,3455,0,0,174487,0,7638,6,170162,177795,8,18,177936,mail_outgoing_traffic_summary,5,20250827-PRO-OM.json
28/08/2025,0,0,0,3451,0,0,174488,0,7639,7,170160,177807,10,10,177918,mail_outgoing_traffic_summary,5,20250828-PRO-OM.json
