data.date,data.resultSet.recipients_matched.0.ALLOW_PHIS_SIMULATION_WOMBAT,data.resultSet.recipients_matched.1.BLOC_SEC_BLACKLIST_QUARANTINE,data.resultSet.recipients_matched.10.BLOCK_SPAM_POSITIVE,data.resultSet.recipients_matched.11.BLOCK_SPAM_SDR_AWFUL,data.resultSet.recipients_matched.12.BLOCK_SPAM_SDR_AWFUL_RLUZYGAS,data.resultSet.recipients_matched.13.BLOCK_SPAM_SDR_POOR,data.resultSet.recipients_matched.14.BLOCK_SPAM_SDR_POOR_RLUZYGAS,data.resultSet.recipients_matched.15.BLOCK_SPAM_SUSPECT,data.resultSet.recipients_matched.16.BLOCK_YAMMER,data.resultSet.recipients_matched.17.DMARC_FAILURE,data.resultSet.recipients_matched.18.ESTUDIO_POSITIVO_SPAM,data.resultSet.recipients_matched.19.ESTUDIO_SUSPECTED_SPAM,data.resultSet.recipients_matched.2.BLOCK_SEC_ANTIVIRUS,data.resultSet.recipients_matched.20.MON_EIC_MAIL_CHIMP,data.resultSet.recipients_matched.21.MON_EIC_O365,data.resultSet.recipients_matched.22.MON_WL_AS_IP_DMARC,data.resultSet.recipients_matched.23.MONITOR_GRAYMAIL_NONE,data.resultSet.recipients_matched.24.MONITOR_GRAYMAIL_ZERO,data.resultSet.recipients_matched.25.MONITOR_WL_AS_IP_POS,data.resultSet.recipients_matched.26.MONITOR_WL_AS_IP_SUS,data.resultSet.recipients_matched.27.SPF_HARDFAIL,data.resultSet.recipients_matched.28.URL_QUARANTINE_MALICIOUS,data.resultSet.recipients_matched.3.BLOCK_SEC_Asunto_Mail_Delivered,data.resultSet.recipients_matched.4.BLOCK_SEC_BITCOIN,data.resultSet.recipients_matched.5.BLOCK_SEC_BLACKLIST_SOC_SPAM_INFO,data.resultSet.recipients_matched.6.BLOCK_SEC_EIC_Repsol,data.resultSet.recipients_matched.7.BLOCK_SEC_EIC_resto,data.resultSet.recipients_matched.8.BLOCK_SEC_extensiones_Peligrosas,data.resultSet.recipients_matched.9.BLOCK_SEC_MIME_Type_peligrosos,data.type,meta.totalCount,source_file
08/09/2023,18,103,14142,777,8,1286,0,4229,81778,1577,71,12,380,15,26,5,4618,2586,15,49,762,828,6788,2,26,37,71,37,0,mail_content_filter_incoming,9,20230908-PRO-ICF.json
09/09/2023,11,88,14145,773,0,1280,0,4219,81789,1580,72,3,381,8,22,23,4618,2589,24,53,752,831,6785,0,25,22,76,43,2,mail_content_filter_incoming,6,20230909-PRO-ICF.json
10/09/2023,24,99,14131,778,0,1284,0,4223,81790,1566,63,6,386,8,17,23,4629,2576,33,50,755,830,6795,8,34,26,71,36,3,mail_content_filter_incoming,4,20230910-PRO-ICF.json
11/09/2023,27,104,14134,773,0,1290,1,4222,81786,1563,59,0,392,17,20,9,4612,2591,33,54,746,820,6791,0,28,22,85,42,0,mail_content_filter_incoming,10,20230911-PRO-ICF.json
12/09/2023,27,105,14141,775,4,1287,0,4214,81792,1579,64,16,392,7,12,12,4620,2574,15,58,753,824,6799,0,30,31,84,44,1,mail_content_filter_incoming,0,20230912-PRO-ICF.json
13/09/2023,20,104,14135,770,0,1283,6,4229,81779,1571,67,2,390,19,11,6,4621,2592,27,54,760,822,6790,0,32,30,84,45,7,mail_content_filter_incoming,0,20230913-PRO-ICF.json
14/09/2023,26,97,14130,783,0,1281,0,4226,81793,1566,64,19,380,6,6,5,4613,2575,16,57,743,836,6790,0,33,23,77,51,0,mail_content_filter_incoming,9,20230914-PRO-ICF.json
15/09/2023,22,103,14140,770,0,1276,0,4224,81790,1566,59,0,374,19,19,18,4618,2593,29,58,758,829,6795,8,27,34,73,45,0,mail_content_filter_incoming,0,20230915-PRO-ICF.json
16/09/2023,22,100,14149,775,0,1286,0,4218,81778,1577,72,19,385,17,25,3,4626,2583,33,57,749,830,6798,6,34,20,83,37,4,mail_content_filter_incoming,8,20230916-PRO-ICF.json
17/09/2023,23,89,14140,764,0,1293,0,4221,81781,1579,72,5,392,16,20,20,4627,2585,35,53,743,840,6787,0,34,33,66,32,10,mail_content_filter_incoming,0,20230917-PRO-ICF.json
18/09/2023,9,91,14143,774,0,1289,10,4222,81773,1570,67,2,380,20,14,12,4624,2593,26,52,757,828,6789,2,38,33,69,39,8,mail_content_filter_incoming,0,20230918-PRO-ICF.json
19/09/2023,23,102,14134,783,3,1293,7,4219,81793,1568,61,7,383,13,25,13,4629,2575,26,39,751,830,6800,5,18,36,84,40,0,mail_content_filter_incoming,0,20230919-PRO-ICF.json
20/09/2023,18,97,14131,767,4,1293,0,4220,81780,1575,71,10,372,6,8,6,4615,2578,22,50,760,820,6789,7,21,29,71,41,0,mail_content_filter_incoming,0,20230920-PRO-ICF.json
21/09/2023,22,91,14143,771,2,1277,0,4215,81783,1575,63,13,387,5,19,11,4615,2579,28,39,758,828,6789,7,21,33,79,37,0,mail_content_filter_incoming,6,20230921-PRO-ICF.json
22/09/2023,10,96,14140,782,0,1286,0,4224,81774,1564,69,5,388,7,9,10,4620,2578,30,50,753,834,6795,0,27,40,69,32,0,mail_content_filter_incoming,2,20230922-PRO-ICF.json
23/09/2023,23,93,14145,778,0,1293,0,4218,81776,1578,69,7,377,12,24,5,4622,2588,21,53,755,835,6800,0,31,24,84,33,0,mail_content_filter_incoming,0,20230923-PRO-ICF.json
24/09/2023,21,88,14142,777,1,1283,10,4215,81790,1564,59,13,379,17,22,6,4613,2576,22,56,746,834,6804,0,26,20,84,37,0,mail_content_filter_incoming,0,20230924-PRO-ICF.json
25/09/2023,25,105,14129,774,0,1276,0,4216,81774,1575,52,14,381,3,19,10,4620,2591,26,39,762,837,6804,5,31,35,70,32,0,mail_content_filter_incoming,9,20230925-PRO-ICF.json
26/09/2023,20,99,14140,774,5,1280,4,4216,81779,1577,68,15,375,9,7,8,4616,2580,35,48,754,822,6788,2,30,34,82,38,0,mail_content_filter_incoming,0,20230926-PRO-ICF.json
27/09/2023,21,104,14148,783,0,1286,0,4215,81784,1578,57,4,389,19,9,23,4617,2589,16,51,752,839,6791,0,18,28,82,38,5,mail_content_filter_incoming,0,20230927-PRO-ICF.json
28/09/2023,10,97,14142,773,3,1285,6,4216,81790,1579,69,3,377,0,19,5,4627,2580,35,49,755,827,6788,0,33,23,68,39,7,mail_content_filter_incoming,0,20230928-PRO-ICF.json
29/09/2023,12,99,14145,773,0,1292,0,4214,81782,1579,53,7,379,15,11,22,4623,2583,26,55,752,836,6790,3,21,27,67,46,9,mail_content_filter_incoming,0,20230929-PRO-ICF.json
30/09/2023,15,104,14148,770,0,1289,9,4225,81789,1570,71,1,380,20,24,16,4621,2585,33,56,756,824,6794,0,21,30,77,37,0,mail_content_filter_incoming,10,20230930-PRO-ICF.json
01/10/2023,10,100,14146,766,10,1283,0,4221,81778,1569,69,8,379,4,6,8,4620,2581,26,39,761,829,6789,0,31,30,74,31,0,mail_content_filter_incoming,4,20231001-PRO-ICF.json
02/10/2023,19,106,14136,778,2,1286,3,4231,81786,1579,57,5,380,18,17,10,4619,2591,27,41,760,828,6789,8,36,25,66,51,0,mail_content_filter_incoming,0,20231002-PRO-ICF.json
03/10/2023,14,96,14139,763,4,1282,0,4223,81773,1578,63,5,379,17,26,19,4631,2585,34,47,757,840,6801,0,30,39,69,48,0,mail_content_filter_incoming,0,20231003-PRO-ICF.json
04/10/2023,17,101,14130,765,0,1293,4,4215,81775,1560,58,16,372,8,20,6,4622,2586,30,50,755,833,6797,0,32,40,65,44,8,mail_content_filter_incoming,0,20231004-PRO-ICF.json
05/10/2023,26,105,14130,770,7,1284,5,4226,81778,1572,61,16,377,2,26,16,4619,2590,35,48,760,827,6794,4,21,29,66,35,0,mail_content_filter_incoming,3,20231005-PRO-ICF.json
06/10/2023,18,96,14136,770,0,1291,0,4217,81779,1567,63,14,378,13,8,18,4613,2588,22,42,756,829,6804,9,26,32,81,50,2,mail_content_filter_incoming,0,20231006-PRO-ICF.json
07/10/2023,18,87,14138,782,4,1285,0,4222,81775,1562,62,15,380,6,26,9,4613,2593,33,40,743,840,6788,0,33,33,79,42,0,mail_content_filter_incoming,0,20231007-PRO-ICF.json
08/10/2023,25,105,14145,769,4,1282,2,4226,81775,1569,61,15,390,14,19,5,4628,2594,35,52,758,835,6796,0,20,22,82,34,0,mail_content_filter_incoming,0,20231008-PRO-ICF.json
09/10/2023,17,88,14138,778,0,1288,0,4219,81790,1578,54,8,383,14,22,13,4617,2582,29,48,751,824,6786,0,20,37,77,43,0,mail_content_filter_incoming,0,20231009-PRO-ICF.json
10/10/2023,20,107,14148,764,8,1290,0,4215,81778,1577,64,10,377,11,22,6,4624,2588,26,58,747,826,6787,5,35,39,75,41,9,mail_content_filter_incoming,7,20231010-PRO-ICF.json
11/10/2023,16,89,14136,764,0,1275,0,4222,81773,1574,66,17,382,2,9,4,4631,2587,26,58,759,829,6804,1,29,26,66,33,0,mail_content_filter_incoming,0,20231011-PRO-ICF.json
12/10/2023,13,100,14141,768,10,1286,9,4231,81785,1564,52,16,388,6,26,11,4627,2592,17,39,742,831,6788,0,20,40,80,42,10,mail_content_filter_incoming,8,20231012-PRO-ICF.json
13/10/2023,21,87,14129,776,1,1283,5,4221,81787,1572,71,10,384,1,24,3,4620,2576,35,55,760,836,6785,0,35,20,70,36,0,mail_content_filter_incoming,0,20231013-PRO-ICF.json
14/10/2023,23,89,14132,771,6,1292,0,4220,81790,1565,70,9,390,9,8,21,4615,2582,29,57,743,831,6803,0,24,36,65,37,0,mail_content_filter_incoming,0,20231014-PRO-ICF.json
15/10/2023,20,93,14142,778,3,1294,5,4229,81773,1579,64,8,373,10,23,10,4627,2582,23,57,752,838,6797,6,34,30,78,48,0,mail_content_filter_incoming,5,20231015-PRO-ICF.json
16/10/2023,19,89,14145,782,3,1281,0,4214,81791,1566,63,16,383,5,7,6,4624,2580,16,41,752,838,6804,3,27,23,84,43,4,mail_content_filter_incoming,5,20231016-PRO-ICF.json
17/10/2023,24,90,14147,767,2,1275,9,4226,81788,1568,64,20,383,4,21,7,4613,2594,25,45,754,829,6794,0,26,33,65,42,0,mail_content_filter_incoming,9,20231017-PRO-ICF.json
18/10/2023,23,104,14148,779,0,1288,5,4224,81784,1562,56,18,391,8,15,6,4621,2593,20,49,748,823,6784,5,28,22,83,49,0,mail_content_filter_incoming,3,20231018-PRO-ICF.json
19/10/2023,10,102,14143,777,0,1275,0,4216,81776,1570,72,8,384,14,20,10,4621,2593,23,46,744,828,6791,0,21,31,71,42,8,mail_content_filter_incoming,7,20231019-PRO-ICF.json
20/10/2023,29,100,14135,776,0,1281,0,4233,81793,1569,66,0,384,9,6,17,4615,2582,27,57,756,840,6785,0,34,28,85,51,0,mail_content_filter_incoming,0,20231020-PRO-ICF.json
21/10/2023,22,106,14140,781,0,1291,8,4226,81787,1572,59,11,377,6,19,18,4619,2585,26,55,761,833,6800,0,28,23,77,35,0,mail_content_filter_incoming,0,20231021-PRO-ICF.json
22/10/2023,16,98,14134,773,0,1287,0,4228,81791,1568,54,4,392,16,22,15,4625,2592,18,41,746,824,6797,1,35,24,77,31,6,mail_content_filter_incoming,0,20231022-PRO-ICF.json
23/10/2023,9,97,14147,769,4,1287,6,4222,81776,1577,60,15,376,2,14,15,4616,2579,15,41,750,836,6785,0,35,40,85,48,0,mail_content_filter_incoming,0,20231023-PRO-ICF.json
24/10/2023,24,91,14138,766,6,1286,8,4220,81774,1567,57,12,373,9,26,13,4624,2582,34,52,756,829,6793,7,34,36,77,48,0,mail_content_filter_incoming,0,20231024-PRO-ICF.json
25/10/2023,11,106,14133,768,0,1287,8,4213,81790,1576,66,11,379,8,22,3,4616,2593,22,45,753,837,6804,2,22,30,70,43,0,mail_content_filter_incoming,0,20231025-PRO-ICF.json
26/10/2023,23,90,14142,779,4,1275,8,4222,81775,1564,60,12,387,0,16,5,4624,2582,32,46,762,840,6799,0,33,20,71,32,1,mail_content_filter_incoming,7,20231026-PRO-ICF.json
27/10/2023,26,95,14131,774,2,1274,0,4222,81778,1575,53,14,389,19,24,14,4630,2583,30,52,745,823,6785,8,27,34,71,34,7,mail_content_filter_incoming,0,20231027-PRO-ICF.json
28/10/2023,15,103,14143,777,9,1285,4,4214,81793,1566,70,18,376,13,10,15,4619,2589,29,57,747,834,6797,7,33,21,84,45,4,mail_content_filter_incoming,0,20231028-PRO-ICF.json
29/10/2023,19,101,14145,773,0,1289,0,4214,81785,1568,60,16,389,17,16,12,4629,2589,25,46,745,823,6796,0,22,39,74,33,0,mail_content_filter_incoming,8,20231029-PRO-ICF.json
30/10/2023,22,93,14134,779,5,1280,0,4221,81778,1569,70,11,390,13,11,21,4615,2589,33,51,751,829,6802,0,35,35,83,47,5,mail_content_filter_incoming,0,20231030-PRO-ICF.json
31/10/2023,23,97,14137,771,0,1275,0,4225,81774,1575,69,10,392,9,23,9,4618,2574,33,50,758,835,6784,0,29,25,77,49,4,mail_content_filter_incoming,0,20231031-PRO-ICF.json
01/11/2023,10,90,14147,777,0,1282,8,4233,81779,1575,70,10,389,16,11,21,4615,2584,32,59,753,830,6788,7,29,24,72,38,0,mail_content_filter_incoming,0,20231101-PRO-ICF.json
02/11/2023,17,96,14143,779,5,1279,9,4225,81784,1575,55,10,378,12,15,10,4628,2594,16,44,761,838,6804,0,24,40,75,40,9,mail_content_filter_incoming,0,20231102-PRO-ICF.json
03/11/2023,17,107,14143,768,0,1286,0,4215,81781,1575,62,13,373,18,6,3,4632,2576,31,47,746,839,6787,0,22,34,72,34,0,mail_content_filter_incoming,0,20231103-PRO-ICF.json
04/11/2023,18,101,14144,770,0,1284,0,4214,81782,1565,72,7,385,3,18,22,4627,2593,19,40,755,834,6786,10,27,29,69,45,6,mail_content_filter_incoming,1,20231104-PRO-ICF.json
05/11/2023,18,102,14134,764,0,1281,1,4214,81783,1562,64,1,380,4,13,7,4622,2577,15,54,744,831,6784,10,36,37,76,37,4,mail_content_filter_incoming,1,20231105-PRO-ICF.json
06/11/2023,19,102,14145,783,10,1278,0,4226,81780,1560,65,3,382,13,10,5,4629,2585,28,46,752,824,6795,5,21,32,78,38,0,mail_content_filter_incoming,0,20231106-PRO-ICF.json
07/11/2023,26,106,14145,766,3,1290,5,4230,81784,1562,68,11,378,13,25,4,4623,2594,16,57,754,830,6785,0,30,23,77,38,7,mail_content_filter_incoming,2,20231107-PRO-ICF.json
08/11/2023,17,98,14141,778,0,1292,0,4226,81785,1576,68,13,381,14,17,5,4629,2584,30,42,744,833,6803,7,24,33,79,33,0,mail_content_filter_incoming,0,20231108-PRO-ICF.json
09/11/2023,18,104,14140,772,0,1284,0,4214,81783,1569,70,1,387,16,7,21,4630,2591,21,57,757,832,6788,0,21,24,73,32,0,mail_content_filter_incoming,10,20231109-PRO-ICF.json
10/11/2023,24,93,14133,777,0,1294,2,4214,81773,1565,56,7,383,1,10,10,4621,2575,26,51,756,834,6787,6,37,32,70,35,0,mail_content_filter_incoming,0,20231110-PRO-ICF.json
11/11/2023,19,104,14146,767,0,1291,7,4225,81779,1562,59,14,381,7,20,5,4621,2585,16,46,744,823,6793,0,22,20,69,36,0,mail_content_filter_incoming,7,20231111-PRO-ICF.json
12/11/2023,11,103,14131,770,0,1284,10,4216,81787,1578,52,9,375,9,20,4,4628,2585,28,39,760,828,6787,7,38,23,74,31,0,mail_content_filter_incoming,0,20231112-PRO-ICF.json
13/11/2023,16,99,14129,775,0,1281,0,4226,81787,1571,59,2,391,20,23,4,4623,2589,27,46,744,821,6793,0,23,40,77,40,0,mail_content_filter_incoming,0,20231113-PRO-ICF.json
14/11/2023,23,101,14147,772,9,1280,0,4214,81787,1576,55,3,372,2,20,6,4630,2587,16,40,750,839,6786,4,33,27,85,46,0,mail_content_filter_incoming,0,20231114-PRO-ICF.json
15/11/2023,24,107,14133,771,6,1289,0,4219,81790,1571,68,12,386,10,13,22,4616,2589,27,56,756,822,6791,0,32,26,83,40,3,mail_content_filter_incoming,0,20231115-PRO-ICF.json
16/11/2023,12,96,14136,771,0,1289,0,4230,81785,1572,70,4,392,11,16,7,4631,2594,16,49,742,839,6804,0,29,35,65,38,9,mail_content_filter_incoming,0,20231116-PRO-ICF.json
17/11/2023,10,95,14142,774,0,1287,0,4232,81777,1564,54,16,380,17,10,7,4612,2587,21,41,758,832,6800,0,33,34,85,38,10,mail_content_filter_incoming,0,20231117-PRO-ICF.json
18/11/2023,12,92,14147,773,0,1279,0,4218,81792,1573,60,8,384,9,22,11,4619,2594,28,56,755,836,6803,0,32,38,73,50,9,mail_content_filter_incoming,0,20231118-PRO-ICF.json
19/11/2023,9,93,14134,782,0,1285,9,4231,81791,1575,66,7,376,14,24,9,4631,2585,30,57,752,831,6790,0,34,29,67,48,0,mail_content_filter_incoming,0,20231119-PRO-ICF.json
20/11/2023,29,104,14145,779,0,1276,0,4233,81787,1567,65,11,376,9,23,14,4616,2579,15,54,746,820,6800,4,25,25,68,32,5,mail_content_filter_incoming,0,20231120-PRO-ICF.json
21/11/2023,9,101,14136,763,0,1282,0,4233,81781,1566,66,10,376,6,24,6,4625,2592,19,56,742,839,6788,0,28,21,69,51,6,mail_content_filter_incoming,0,20231121-PRO-ICF.json
22/11/2023,14,103,14139,763,10,1293,3,4232,81791,1573,55,6,372,3,16,8,4622,2585,20,46,747,824,6802,0,27,23,68,42,0,mail_content_filter_incoming,7,20231122-PRO-ICF.json
23/11/2023,27,87,14144,766,7,1287,0,4222,81777,1565,71,7,379,11,16,12,4623,2593,20,40,752,831,6784,0,29,37,81,31,8,mail_content_filter_incoming,8,20231123-PRO-ICF.json
24/11/2023,9,103,14147,779,8,1293,0,4213,81788,1568,64,3,378,3,13,21,4631,2594,30,57,761,824,6792,4,31,22,69,47,10,mail_content_filter_incoming,4,20231124-PRO-ICF.json
25/11/2023,19,101,14147,768,3,1278,2,4233,81783,1569,72,7,392,9,20,14,4630,2577,27,39,750,827,6792,0,26,23,66,45,2,mail_content_filter_incoming,0,20231125-PRO-ICF.json
26/11/2023,9,107,14134,767,0,1280,6,4223,81782,1560,59,6,392,13,24,21,4631,2584,19,56,752,821,6784,5,34,37,71,43,8,mail_content_filter_incoming,0,20231126-PRO-ICF.json
27/11/2023,17,89,14141,766,0,1277,7,4231,81780,1579,54,20,378,4,21,3,4625,2584,15,53,754,823,6797,0,26,31,83,39,5,mail_content_filter_incoming,0,20231127-PRO-ICF.json
28/11/2023,10,95,14141,767,3,1292,0,4218,81778,1564,53,18,385,14,17,13,4612,2586,18,53,761,821,6785,0,34,25,72,43,8,mail_content_filter_incoming,3,20231128-PRO-ICF.json
29/11/2023,11,92,14136,783,4,1288,0,4218,81787,1561,62,9,377,19,23,13,4627,2591,32,53,747,837,6797,0,19,37,69,35,6,mail_content_filter_incoming,0,20231129-PRO-ICF.json
30/11/2023,24,104,14139,778,4,1288,0,4226,81775,1564,71,16,389,16,25,17,4616,2591,24,43,754,836,6792,0,32,20,84,39,3,mail_content_filter_incoming,0,20231130-PRO-ICF.json
01/12/2023,13,104,14147,782,0,1293,7,4221,81790,1560,68,14,383,0,9,18,4612,2590,27,54,745,831,6791,1,26,22,77,31,0,mail_content_filter_incoming,0,20231201-PRO-ICF.json
02/12/2023,18,105,14129,768,9,1289,1,4232,81792,1575,60,20,387,14,26,13,4632,2581,34,52,752,839,6789,10,25,39,70,32,0,mail_content_filter_incoming,4,20231202-PRO-ICF.json
03/12/2023,28,88,14137,771,8,1293,0,4229,81774,1566,62,16,383,12,11,12,4613,2585,29,47,750,830,6800,0,37,32,81,47,0,mail_content_filter_incoming,0,20231203-PRO-ICF.json
04/12/2023,26,87,14144,767,0,1284,0,4222,81790,1565,70,16,373,15,23,6,4631,2578,17,48,757,828,6788,0,31,28,69,42,9,mail_content_filter_incoming,9,20231204-PRO-ICF.json
05/12/2023,19,96,14137,763,0,1293,0,4231,81779,1573,52,10,380,19,19,8,4626,2584,17,57,748,828,6794,6,26,34,74,33,0,mail_content_filter_incoming,2,20231205-PRO-ICF.json
06/12/2023,10,93,14149,768,0,1283,4,4224,81786,1566,54,3,386,4,26,5,4618,2591,15,54,759,825,6789,10,33,22,82,44,10,mail_content_filter_incoming,7,20231206-PRO-ICF.json
07/12/2023,14,104,14130,770,0,1281,0,4232,81790,1577,66,2,388,5,12,8,4612,2580,28,51,758,833,6789,7,27,34,66,41,0,mail_content_filter_incoming,0,20231207-PRO-ICF.json
08/12/2023,13,101,14145,774,8,1289,0,4214,81777,1574,59,20,387,4,11,20,4623,2588,15,48,747,828,6804,0,19,28,75,37,0,mail_content_filter_incoming,0,20231208-PRO-ICF.json
09/12/2023,14,106,14143,777,0,1274,3,4218,81780,1579,60,10,374,18,24,11,4617,2587,23,40,757,833,6789,0,35,39,75,42,7,mail_content_filter_incoming,0,20231209-PRO-ICF.json
10/12/2023,13,107,14141,774,9,1287,9,4224,81787,1578,61,11,392,15,16,21,4622,2593,33,50,753,820,6798,5,23,36,79,33,0,mail_content_filter_incoming,0,20231210-PRO-ICF.json
11/12/2023,19,91,14137,777,0,1274,6,4230,81777,1569,53,6,373,11,13,8,4614,2579,24,48,742,825,6790,0,22,35,85,43,9,mail_content_filter_incoming,8,20231211-PRO-ICF.json
12/12/2023,20,102,14142,780,3,1276,0,4228,81780,1569,56,3,374,3,10,3,4617,2593,17,45,758,822,6790,0,37,39,78,36,4,mail_content_filter_incoming,0,20231212-PRO-ICF.json
13/12/2023,24,88,14147,765,9,1277,6,4228,81782,1561,62,0,381,3,13,9,4617,2574,22,47,750,838,6786,5,20,20,85,37,7,mail_content_filter_incoming,1,20231213-PRO-ICF.json
14/12/2023,9,98,14136,767,0,1280,4,4214,81773,1575,55,10,391,16,6,3,4630,2589,17,47,762,821,6803,0,30,39,77,43,9,mail_content_filter_incoming,7,20231214-PRO-ICF.json
15/12/2023,9,93,14135,780,5,1280,2,4231,81793,1566,56,7,381,17,6,4,4620,2581,28,47,756,831,6800,0,25,33,80,48,7,mail_content_filter_incoming,6,20231215-PRO-ICF.json
16/12/2023,21,89,14129,769,2,1276,0,4229,81792,1565,64,0,374,10,16,13,4632,2582,27,50,750,825,6797,7,30,23,68,40,2,mail_content_filter_incoming,2,20231216-PRO-ICF.json
17/12/2023,21,103,14129,781,0,1282,0,4232,81791,1562,65,11,379,1,23,6,4614,2580,28,47,742,827,6801,1,19,38,75,51,4,mail_content_filter_incoming,0,20231217-PRO-ICF.json
18/12/2023,23,93,14136,773,0,1287,0,4230,81780,1565,65,8,380,16,25,18,4614,2575,16,41,756,820,6793,4,36,29,75,49,0,mail_content_filter_incoming,4,20231218-PRO-ICF.json
19/12/2023,21,95,14133,765,6,1288,0,4229,81792,1568,54,0,392,15,24,6,4615,2587,18,41,751,832,6798,5,21,22,75,47,7,mail_content_filter_incoming,0,20231219-PRO-ICF.json
20/12/2023,9,104,14142,775,3,1274,0,4230,81786,1571,58,17,377,6,24,23,4623,2588,17,52,751,832,6789,2,33,38,83,32,9,mail_content_filter_incoming,6,20231220-PRO-ICF.json
21/12/2023,18,95,14140,771,0,1293,6,4218,81789,1563,66,18,382,8,21,18,4630,2585,15,40,748,829,6796,0,32,24,78,46,2,mail_content_filter_incoming,0,20231221-PRO-ICF.json
22/12/2023,24,107,14148,769,0,1278,5,4226,81780,1566,60,4,390,4,23,14,4624,2579,31,46,756,824,6802,0,19,31,71,43,3,mail_content_filter_incoming,0,20231222-PRO-ICF.json
23/12/2023,29,87,14149,774,0,1289,3,4231,81785,1577,52,20,380,20,18,12,4623,2585,24,48,746,823,6798,0,32,23,83,47,10,mail_content_filter_incoming,1,20231223-PRO-ICF.json
24/12/2023,28,103,14139,763,2,1287,3,4233,81789,1572,72,1,383,12,26,17,4619,2583,30,52,757,822,6802,3,29,31,67,31,0,mail_content_filter_incoming,0,20231224-PRO-ICF.json
25/12/2023,19,96,14130,779,5,1280,0,4214,81777,1562,52,4,385,14,12,15,4624,2581,20,50,754,834,6795,3,38,31,71,33,5,mail_content_filter_incoming,0,20231225-PRO-ICF.json
26/12/2023,22,88,14140,783,7,1277,0,4222,81784,1575,59,8,391,13,19,21,4621,2582,30,45,749,837,6784,9,24,35,68,44,0,mail_content_filter_incoming,4,20231226-PRO-ICF.json
27/12/2023,25,105,14137,770,0,1281,1,4221,81789,1572,71,10,392,5,9,8,4615,2585,27,40,749,836,6802,2,26,32,84,51,0,mail_content_filter_incoming,4,20231227-PRO-ICF.json
28/12/2023,29,88,14135,774,0,1291,3,4225,81773,1563,59,16,373,10,16,3,4612,2579,33,49,757,826,6793,0,28,36,84,38,0,mail_content_filter_incoming,6,20231228-PRO-ICF.json
29/12/2023,26,87,14140,763,5,1277,9,4226,81775,1564,70,7,392,6,10,5,4618,2582,33,50,747,824,6793,9,22,39,71,36,7,mail_content_filter_incoming,0,20231229-PRO-ICF.json
30/12/2023,26,89,14130,768,0,1285,8,4229,81788,1578,56,1,375,13,10,10,4615,2583,25,58,755,837,6788,10,25,39,84,38,0,mail_content_filter_incoming,6,20231230-PRO-ICF.json
31/12/2023,19,95,14145,764,3,1278,4,4221,81783,1572,65,19,380,17,13,22,4632,2591,26,57,762,821,6802,1,18,32,65,49,0,mail_content_filter_incoming,5,20231231-PRO-ICF.json
01/01/2024,9,91,14141,767,7,1286,3,4213,81779,1569,71,16,384,4,14,15,4629,2593,35,52,757,840,6788,9,32,32,67,34,2,mail_content_filter_incoming,0,20240101-PRO-ICF.json
02/01/2024,16,97,14129,773,9,1293,0,4222,81777,1567,56,4,378,3,6,22,4614,2578,33,47,750,827,6786,0,21,36,73,42,3,mail_content_filter_incoming,0,20240102-PRO-ICF.json
03/01/2024,25,106,14140,767,3,1280,0,4229,81789,1577,56,6,385,15,26,7,4622,2583,24,44,746,840,6790,0,29,36,80,45,0,mail_content_filter_incoming,0,20240103-PRO-ICF.json
04/01/2024,19,93,14140,767,2,1278,0,4233,81774,1575,61,2,374,8,14,10,4612,2594,18,39,754,822,6790,2,35,31,84,37,0,mail_content_filter_incoming,0,20240104-PRO-ICF.json
05/01/2024,20,104,14145,775,0,1278,0,4224,81791,1578,56,15,385,19,14,9,4626,2587,22,55,746,835,6804,0,34,36,81,33,5,mail_content_filter_incoming,0,20240105-PRO-ICF.json
06/01/2024,26,91,14145,776,7,1279,5,4230,81781,1574,56,13,375,8,12,22,4618,2580,15,48,753,840,6789,10,35,24,68,49,0,mail_content_filter_incoming,8,20240106-PRO-ICF.json
07/01/2024,21,95,14140,780,10,1285,8,4221,81778,1562,71,7,392,15,24,9,4615,2580,28,45,754,830,6800,0,20,33,75,49,1,mail_content_filter_incoming,8,20240107-PRO-ICF.json
08/01/2024,9,88,14145,763,0,1283,0,4219,81786,1568,67,19,375,5,8,11,4630,2593,15,41,742,836,6786,0,25,39,68,41,0,mail_content_filter_incoming,2,20240108-PRO-ICF.json
09/01/2024,14,95,14148,769,0,1289,4,4213,81776,1563,62,9,383,19,9,17,4627,2580,35,44,755,820,6803,5,21,40,76,42,4,mail_content_filter_incoming,8,20240109-PRO-ICF.json
10/01/2024,21,99,14140,783,0,1282,4,4221,81783,1580,53,20,391,4,14,3,4623,2581,29,54,747,839,6792,8,38,28,79,33,1,mail_content_filter_incoming,10,20240110-PRO-ICF.json
11/01/2024,23,93,14137,763,0,1277,0,4217,81786,1571,68,7,373,17,20,23,4630,2587,21,45,751,832,6792,0,29,20,77,37,0,mail_content_filter_incoming,4,20240111-PRO-ICF.json
12/01/2024,29,102,14137,769,0,1288,10,4224,81781,1575,68,18,378,6,16,3,4623,2594,20,52,743,825,6800,0,25,20,78,33,0,mail_content_filter_incoming,4,20240112-PRO-ICF.json
13/01/2024,11,88,14130,778,0,1288,6,4219,81790,1580,61,14,392,16,14,19,4618,2574,22,47,758,831,6796,10,29,23,65,44,0,mail_content_filter_incoming,4,20240113-PRO-ICF.json
