data.date,data.resultSet.0.failed_dkim,data.resultSet.1.total_graymail_recipients,data.resultSet.10.marketing_mail,data.resultSet.11.ims_spam_increment_over_case,data.resultSet.12.total_mailbox_auto_remediated_recipients,data.resultSet.13.detected_spam_certain,data.resultSet.14.detected_spam_suspect,data.resultSet.15.blocked_dmarc,data.resultSet.16.total_threat_recipients,data.resultSet.17.total_recipients,data.resultSet.18.verif_decrypt_fail,data.resultSet.19.detected_amp,data.resultSet.2.detected_spam,data.resultSet.20.bulk_mail,data.resultSet.21.social_mail,data.resultSet.22.total_clean_recipients,data.resultSet.23.detected_virus_per_msg,data.resultSet.24.failed_spf,data.resultSet.25.blocked_reputation,data.resultSet.3.malicious_url,data.resultSet.4.total_spoofed_emails,data.resultSet.5.verif_decrypt_success,data.resultSet.6.detected_virus,data.resultSet.7.threat_content_filter,data.resultSet.8.blocked_invalid_recipient,data.resultSet.9.blocked_sdr,data.type,meta.totalCount,source_file
13/10/2023,3,214166,48339,0,0,17063,4413,18455,176914,821854,6,25,21454,73478,92342,430778,145,1160,146117,66,19586,0,989,8115,131,3,mail_incoming_traffic_summary,0,20231013-PRO-IM.json
14/10/2023,0,214168,48332,11,0,17065,4406,18447,176902,821850,5,11,21450,73483,92339,430781,142,1153,146130,77,19592,8,988,8107,124,7,mail_incoming_traffic_summary,13,20231014-PRO-IM.json
15/10/2023,0,214158,48337,1,10,17067,4401,18456,176917,821853,0,28,21448,73480,92339,430767,128,1161,146119,67,19596,10,983,8107,126,2,mail_incoming_traffic_summary,13,20231015-PRO-IM.json
16/10/2023,10,214174,48332,0,10,17052,4411,18452,176911,821855,0,29,21450,73486,92347,430773,139,1161,146111,65,19593,0,981,8121,119,9,mail_incoming_traffic_summary,0,20231016-PRO-IM.json
17/10/2023,8,214156,48330,7,2,17048,4401,18442,176909,821848,10,17,21449,73483,92338,430765,141,1155,146120,79,19589,6,988,8118,125,12,mail_incoming_traffic_summary,7,20231017-PRO-IM.json
18/10/2023,0,214173,48341,0,5,17061,4409,18451,176910,821848,8,12,21463,73481,92331,430776,136,1150,146129,65,19601,0,993,8125,121,10,mail_incoming_traffic_summary,5,20231018-PRO-IM.json
19/10/2023,5,214158,48329,0,1,17055,4416,18460,176913,821847,0,23,21451,73483,92341,430785,137,1155,146116,71,19596,4,993,8115,123,0,mail_incoming_traffic_summary,16,20231019-PRO-IM.json
20/10/2023,0,214169,48344,1,0,17063,4402,18455,176907,821849,2,12,21464,73469,92345,430765,132,1160,146122,75,19592,0,980,8122,122,2,mail_incoming_traffic_summary,0,20231020-PRO-IM.json
21/10/2023,5,214155,48332,0,2,17050,4402,18459,176898,821840,0,17,21460,73467,92350,430779,135,1146,146125,64,19589,7,994,8111,119,0,mail_incoming_traffic_summary,17,20231021-PRO-IM.json
22/10/2023,0,214156,48344,6,11,17064,4414,18444,176908,821857,0,23,21454,73476,92345,430773,146,1161,146118,80,19590,0,982,8117,113,0,mail_incoming_traffic_summary,9,20231022-PRO-IM.json
23/10/2023,0,214161,48343,0,3,17047,4402,18440,176914,821853,2,20,21456,73480,92346,430766,144,1141,146123,68,19586,0,980,8110,125,0,mail_incoming_traffic_summary,12,20231023-PRO-IM.json
24/10/2023,8,214173,48334,9,0,17065,4411,18460,176898,821845,0,15,21448,73476,92334,430784,140,1142,146113,72,19586,0,984,8124,111,4,mail_incoming_traffic_summary,14,20231024-PRO-IM.json
25/10/2023,6,214163,48333,1,0,17062,4405,18450,176906,821850,8,17,21452,73477,92334,430765,131,1143,146119,79,19605,0,977,8118,122,6,mail_incoming_traffic_summary,0,20231025-PRO-IM.json
26/10/2023,8,214164,48340,3,5,17061,4409,18441,176898,821850,0,18,21452,73475,92341,430785,144,1155,146130,67,19599,2,994,8113,114,9,mail_incoming_traffic_summary,4,20231026-PRO-IM.json
27/10/2023,0,214169,48339,1,5,17051,4412,18458,176912,821842,0,23,21464,73484,92337,430774,142,1151,146118,75,19597,0,991,8116,120,3,mail_incoming_traffic_summary,0,20231027-PRO-IM.json
28/10/2023,0,214155,48331,0,0,17060,4413,18460,176903,821847,0,16,21460,73473,92337,430772,127,1145,146116,67,19596,0,981,8122,130,5,mail_incoming_traffic_summary,16,20231028-PRO-IM.json
29/10/2023,10,214170,48326,1,0,17061,4409,18449,176902,821849,0,11,21446,73481,92348,430778,143,1157,146130,68,19590,1,988,8114,115,8,mail_incoming_traffic_summary,11,20231029-PRO-IM.json
30/10/2023,3,214154,48326,0,1,17049,4397,18445,176914,821853,0,21,21453,73468,92335,430765,130,1146,146130,66,19590,7,994,8121,111,7,mail_incoming_traffic_summary,0,20231030-PRO-IM.json
31/10/2023,0,214171,48334,1,5,17066,4400,18447,176902,821850,5,13,21452,73474,92348,430775,142,1144,146129,72,19602,10,977,8118,112,0,mail_incoming_traffic_summary,17,20231031-PRO-IM.json
01/11/2023,0,214167,48326,5,1,17061,4405,18443,176907,821843,0,28,21452,73480,92338,430783,139,1146,146122,79,19605,4,979,8114,130,0,mail_incoming_traffic_summary,1,20231101-PRO-IM.json
02/11/2023,0,214162,48344,4,0,17067,4396,18441,176916,821847,0,30,21463,73468,92344,430776,141,1148,146125,80,19585,10,986,8109,120,7,mail_incoming_traffic_summary,10,20231102-PRO-IM.json
03/11/2023,0,214164,48343,11,0,17067,4406,18459,176911,821851,5,26,21465,73468,92342,430772,145,1141,146115,76,19593,4,986,8110,116,10,mail_incoming_traffic_summary,2,20231103-PRO-IM.json
04/11/2023,0,214172,48326,0,1,17053,4414,18445,176909,821843,6,26,21453,73483,92338,430775,140,1147,146117,79,19591,0,984,8123,123,10,mail_incoming_traffic_summary,13,20231104-PRO-IM.json
05/11/2023,0,214171,48330,11,0,17057,4408,18449,176900,821840,8,30,21461,73471,92342,430776,128,1145,146120,61,19603,0,997,8106,119,0,mail_incoming_traffic_summary,4,20231105-PRO-IM.json
06/11/2023,0,214168,48345,8,3,17063,4407,18460,176911,821857,4,25,21459,73468,92340,430771,132,1154,146110,62,19595,0,986,8109,112,2,mail_incoming_traffic_summary,13,20231106-PRO-IM.json
07/11/2023,7,214171,48330,6,0,17047,4416,18457,176901,821847,4,15,21451,73486,92337,430779,132,1152,146123,72,19600,0,993,8106,111,7,mail_incoming_traffic_summary,6,20231107-PRO-IM.json
08/11/2023,1,214167,48328,7,0,17067,4416,18454,176904,821856,0,11,21447,73467,92335,430776,142,1152,146123,71,19604,1,989,8111,120,0,mail_incoming_traffic_summary,7,20231108-PRO-IM.json
09/11/2023,4,214161,48332,0,0,17056,4403,18456,176905,821839,0,11,21462,73484,92333,430774,133,1151,146115,76,19600,0,986,8117,114,4,mail_incoming_traffic_summary,16,20231109-PRO-IM.json
10/11/2023,0,214165,48346,0,7,17047,4406,18442,176911,821850,3,12,21448,73483,92334,430770,132,1159,146114,71,19601,8,978,8113,114,8,mail_incoming_traffic_summary,12,20231110-PRO-IM.json
11/11/2023,0,214158,48333,9,4,17047,4408,18442,176898,821846,4,13,21458,73482,92349,430768,129,1159,146129,72,19605,8,980,8113,114,11,mail_incoming_traffic_summary,1,20231111-PRO-IM.json
12/11/2023,2,214168,48332,0,0,17058,4408,18448,176908,821853,0,15,21449,73480,92341,430780,145,1149,146111,69,19601,4,993,8111,113,0,mail_incoming_traffic_summary,11,20231112-PRO-IM.json
13/11/2023,0,214171,48336,0,3,17048,4408,18449,176898,821839,0,25,21465,73475,92347,430777,140,1160,146119,72,19605,0,986,8118,114,0,mail_incoming_traffic_summary,14,20231113-PRO-IM.json
14/11/2023,0,214156,48340,0,0,17054,4403,18456,176907,821856,3,21,21454,73477,92336,430772,144,1144,146125,69,19594,0,988,8115,129,5,mail_incoming_traffic_summary,0,20231114-PRO-IM.json
15/11/2023,0,214161,48327,4,0,17058,4407,18457,176918,821841,5,18,21454,73476,92345,430784,130,1144,146113,78,19591,0,992,8124,123,6,mail_incoming_traffic_summary,9,20231115-PRO-IM.json
16/11/2023,2,214155,48328,4,0,17065,4410,18446,176915,821846,0,30,21446,73486,92347,430767,130,1143,146117,61,19587,0,978,8107,121,5,mail_incoming_traffic_summary,0,20231116-PRO-IM.json
17/11/2023,0,214169,48332,4,0,17050,4416,18453,176917,821845,3,27,21458,73472,92341,430785,145,1159,146112,62,19605,10,997,8112,111,0,mail_incoming_traffic_summary,10,20231117-PRO-IM.json
18/11/2023,0,214156,48342,0,1,17064,4411,18455,176900,821848,0,22,21455,73485,92332,430785,138,1146,146125,67,19592,0,990,8113,111,11,mail_incoming_traffic_summary,13,20231118-PRO-IM.json
19/11/2023,8,214174,48332,3,5,17047,4402,18456,176911,821842,1,23,21450,73486,92345,430778,129,1144,146115,68,19599,0,979,8107,113,7,mail_incoming_traffic_summary,8,20231119-PRO-IM.json
20/11/2023,9,214168,48339,0,6,17066,4409,18446,176918,821850,0,13,21446,73471,92350,430775,137,1151,146112,77,19594,0,994,8120,119,0,mail_incoming_traffic_summary,0,20231120-PRO-IM.json
21/11/2023,3,214166,48335,0,0,17053,4396,18448,176909,821846,0,13,21453,73466,92343,430768,139,1153,146118,63,19598,3,996,8117,128,7,mail_incoming_traffic_summary,15,20231121-PRO-IM.json
22/11/2023,0,214164,48333,2,0,17048,4405,18455,176910,821843,0,17,21462,73485,92342,430766,129,1143,146113,77,19591,4,997,8119,131,1,mail_incoming_traffic_summary,7,20231122-PRO-IM.json
23/11/2023,3,214168,48340,9,8,17054,4396,18449,176908,821852,3,15,21456,73480,92339,430775,129,1143,146122,74,19600,9,996,8107,114,0,mail_incoming_traffic_summary,0,20231123-PRO-IM.json
24/11/2023,0,214174,48342,2,0,17063,4407,18460,176915,821857,6,23,21456,73482,92351,430768,143,1149,146117,72,19586,0,983,8121,126,9,mail_incoming_traffic_summary,15,20231124-PRO-IM.json
25/11/2023,8,214174,48327,5,10,17065,4409,18451,176914,821848,4,27,21462,73473,92346,430775,139,1158,146112,66,19604,6,987,8125,131,10,mail_incoming_traffic_summary,9,20231125-PRO-IM.json
26/11/2023,0,214156,48336,0,0,17066,4410,18444,176906,821857,0,17,21450,73470,92335,430772,134,1156,146125,72,19595,0,982,8119,118,2,mail_incoming_traffic_summary,0,20231126-PRO-IM.json
27/11/2023,0,214158,48335,0,4,17064,4407,18447,176898,821846,1,22,21463,73476,92341,430783,136,1142,146114,80,19592,10,997,8105,122,4,mail_incoming_traffic_summary,10,20231127-PRO-IM.json
28/11/2023,10,214168,48344,0,0,17056,4415,18441,176912,821851,9,26,21446,73471,92334,430777,131,1143,146127,62,19595,0,982,8106,112,0,mail_incoming_traffic_summary,17,20231128-PRO-IM.json
29/11/2023,0,214166,48344,8,0,17056,4404,18453,176911,821849,6,29,21452,73476,92335,430773,141,1154,146110,64,19590,6,977,8107,116,5,mail_incoming_traffic_summary,15,20231129-PRO-IM.json
30/11/2023,9,214158,48340,0,0,17057,4402,18455,176900,821858,6,24,21462,73467,92341,430777,138,1158,146126,64,19597,0,997,8117,119,0,mail_incoming_traffic_summary,0,20231130-PRO-IM.json
01/12/2023,0,214169,48333,0,4,17064,4414,18451,176912,821857,2,25,21460,73470,92351,430774,139,1143,146111,80,19588,0,992,8114,112,1,mail_incoming_traffic_summary,7,20231201-PRO-IM.json
02/12/2023,0,214162,48327,0,0,17059,4405,18443,176909,821844,4,20,21451,73467,92342,430767,132,1148,146124,71,19589,2,996,8113,131,0,mail_incoming_traffic_summary,16,20231202-PRO-IM.json
03/12/2023,8,214173,48336,0,5,17065,4399,18443,176901,821840,0,27,21464,73477,92333,430782,134,1154,146123,77,19598,0,982,8113,122,0,mail_incoming_traffic_summary,13,20231203-PRO-IM.json
04/12/2023,7,214162,48340,0,6,17064,4404,18455,176903,821840,0,24,21460,73468,92345,430770,141,1151,146127,69,19597,0,986,8110,129,0,mail_incoming_traffic_summary,0,20231204-PRO-IM.json
05/12/2023,0,214170,48341,10,0,17060,4407,18453,176901,821840,1,24,21465,73483,92343,430769,130,1148,146111,60,19588,0,985,8121,120,1,mail_incoming_traffic_summary,11,20231205-PRO-IM.json
06/12/2023,5,214171,48342,1,7,17059,4408,18447,176909,821851,0,20,21447,73468,92347,430765,131,1161,146127,72,19598,0,987,8114,122,11,mail_incoming_traffic_summary,13,20231206-PRO-IM.json
07/12/2023,0,214168,48341,0,7,17061,4408,18440,176905,821842,0,27,21461,73481,92345,430782,133,1149,146124,77,19597,0,990,8122,121,0,mail_incoming_traffic_summary,0,20231207-PRO-IM.json
08/12/2023,0,214164,48340,5,11,17048,4405,18443,176901,821851,5,28,21456,73483,92333,430776,144,1154,146130,70,19594,3,993,8124,118,10,mail_incoming_traffic_summary,6,20231208-PRO-IM.json
09/12/2023,10,214171,48333,9,7,17047,4399,18447,176914,821853,0,23,21465,73470,92348,430772,133,1152,146123,70,19591,0,979,8109,112,0,mail_incoming_traffic_summary,14,20231209-PRO-IM.json
10/12/2023,0,214174,48329,0,7,17058,4405,18442,176915,821845,9,22,21453,73471,92341,430769,137,1145,146111,80,19597,0,995,8125,113,6,mail_incoming_traffic_summary,11,20231210-PRO-IM.json
11/12/2023,0,214167,48328,8,0,17058,4401,18451,176913,821856,0,29,21453,73484,92332,430765,135,1156,146129,69,19605,0,995,8113,113,0,mail_incoming_traffic_summary,5,20231211-PRO-IM.json
12/12/2023,0,214156,48345,0,8,17064,4416,18456,176900,821856,2,24,21455,73475,92342,430770,132,1144,146128,78,19594,7,978,8110,130,8,mail_incoming_traffic_summary,0,20231212-PRO-IM.json
13/12/2023,3,214154,48341,5,2,17051,4407,18460,176912,821842,0,13,21461,73478,92337,430768,138,1141,146116,62,19593,6,992,8117,122,0,mail_incoming_traffic_summary,12,20231213-PRO-IM.json
14/12/2023,3,214160,48343,6,0,17056,4413,18456,176915,821844,9,31,21453,73471,92338,430779,136,1160,146110,65,19591,0,983,8105,123,2,mail_incoming_traffic_summary,15,20231214-PRO-IM.json
15/12/2023,0,214167,48333,6,0,17051,4397,18452,176905,821841,4,21,21459,73477,92336,430783,140,1156,146122,68,19601,3,992,8113,114,4,mail_incoming_traffic_summary,0,20231215-PRO-IM.json
16/12/2023,6,214161,48326,0,0,17055,4416,18450,176906,821848,8,22,21458,73479,92344,430765,126,1148,146110,76,19593,0,992,8119,113,0,mail_incoming_traffic_summary,0,20231216-PRO-IM.json
17/12/2023,6,214174,48339,0,6,17065,4406,18458,176908,821841,0,16,21454,73485,92342,430773,135,1160,146122,77,19593,0,992,8119,112,0,mail_incoming_traffic_summary,10,20231217-PRO-IM.json
18/12/2023,7,214157,48328,0,0,17055,4414,18449,176915,821847,0,20,21450,73471,92351,430785,133,1151,146121,79,19594,10,997,8115,125,4,mail_incoming_traffic_summary,1,20231218-PRO-IM.json
19/12/2023,0,214166,48340,2,0,17052,4405,18455,176904,821854,7,31,21466,73476,92336,430772,141,1156,146119,62,19588,8,993,8112,112,10,mail_incoming_traffic_summary,14,20231219-PRO-IM.json
20/12/2023,0,214157,48327,0,6,17063,4397,18456,176918,821854,3,24,21446,73484,92338,430770,127,1156,146111,60,19591,5,977,8123,111,6,mail_incoming_traffic_summary,15,20231220-PRO-IM.json
21/12/2023,0,214158,48332,0,3,17055,4407,18445,176909,821852,0,18,21447,73466,92350,430766,140,1149,146111,65,19598,0,989,8124,118,0,mail_incoming_traffic_summary,9,20231221-PRO-IM.json
22/12/2023,5,214159,48341,0,0,17064,4414,18449,176902,821858,0,19,21451,73467,92337,430779,126,1149,146116,70,19603,0,980,8106,118,0,mail_incoming_traffic_summary,3,20231222-PRO-IM.json
23/12/2023,5,214171,48332,0,11,17061,4402,18460,176917,821851,6,27,21453,73477,92350,430771,134,1145,146126,74,19604,0,990,8114,111,2,mail_incoming_traffic_summary,14,20231223-PRO-IM.json
24/12/2023,8,214172,48328,0,0,17063,4406,18445,176907,821842,5,23,21463,73471,92335,430768,136,1152,146128,73,19592,0,994,8123,122,11,mail_incoming_traffic_summary,9,20231224-PRO-IM.json
25/12/2023,0,214159,48328,4,3,17047,4399,18458,176901,821839,9,11,21452,73475,92348,430781,139,1153,146110,69,19601,4,985,8123,117,11,mail_incoming_traffic_summary,11,20231225-PRO-IM.json
26/12/2023,7,214155,48337,0,8,17053,4410,18457,176907,821852,4,13,21456,73484,92347,430782,142,1148,146124,64,19601,8,977,8115,123,5,mail_incoming_traffic_summary,5,20231226-PRO-IM.json
27/12/2023,0,214154,48335,3,4,17047,4405,18458,176899,821844,5,23,21462,73474,92345,430773,140,1154,146128,77,19586,0,987,8114,124,11,mail_incoming_traffic_summary,0,20231227-PRO-IM.json
28/12/2023,0,214157,48328,2,8,17048,4408,18460,176900,821857,0,30,21446,73484,92349,430768,132,1153,146130,62,19590,0,988,8119,114,9,mail_incoming_traffic_summary,8,20231228-PRO-IM.json
29/12/2023,8,214162,48342,8,2,17059,4400,18454,176906,821855,0,23,21447,73478,92334,430767,131,1154,146114,61,19591,5,979,8120,126,3,mail_incoming_traffic_summary,0,20231229-PRO-IM.json
30/12/2023,9,214157,48327,0,2,17047,4407,18445,176900,821840,0,12,21446,73472,92344,430765,142,1144,146122,78,19597,10,980,8123,123,9,mail_incoming_traffic_summary,5,20231230-PRO-IM.json
31/12/2023,0,214158,48345,2,5,17067,4410,18453,176903,821848,0,31,21465,73483,92340,430779,138,1153,146129,68,19587,0,981,8124,111,1,mail_incoming_traffic_summary,0,20231231-PRO-IM.json
01/01/2024,0,214166,48328,2,6,17051,4402,18442,176902,821848,0,19,21457,73471,92337,430775,130,1151,146122,72,19590,5,992,8114,112,0,mail_incoming_traffic_summary,0,20240101-PRO-IM.json
02/01/2024,0,214174,48332,11,5,17062,4414,18457,176902,821847,0,15,21448,73469,92334,430778,142,1145,146117,68,19585,7,992,8121,118,0,mail_incoming_traffic_summary,0,20240102-PRO-IM.json
03/01/2024,0,214164,48336,0,0,17055,4406,18451,176905,821855,6,16,21449,73482,92346,430770,126,1149,146124,62,19599,6,994,8110,128,0,mail_incoming_traffic_summary,9,20240103-PRO-IM.json
04/01/2024,0,214165,48334,0,0,17049,4415,18459,176913,821841,0,22,21450,73473,92338,430772,134,1159,146124,78,19604,2,986,8116,125,1,mail_incoming_traffic_summary,2,20240104-PRO-IM.json
05/01/2024,8,214155,48336,0,8,17048,4410,18440,176907,821852,0,14,21452,73475,92347,430771,138,1158,146124,66,19588,0,982,8110,118,11,mail_incoming_traffic_summary,6,20240105-PRO-IM.json
06/01/2024,3,214172,48337,0,0,17052,4402,18448,176918,821846,0,21,21451,73482,92339,430783,143,1143,146113,61,19597,2,989,8106,119,9,mail_incoming_traffic_summary,13,20240106-PRO-IM.json
07/01/2024,5,214159,48337,9,0,17058,4413,18453,176900,821844,0,13,21461,73481,92339,430784,128,1159,146121,72,19599,3,993,8120,126,7,mail_incoming_traffic_summary,4,20240107-PRO-IM.json
08/01/2024,0,214166,48328,1,6,17054,4412,18440,176910,821852,9,29,21454,73478,92345,430772,138,1155,146115,74,19604,0,986,8125,130,10,mail_incoming_traffic_summary,0,20240108-PRO-IM.json
09/01/2024,3,214170,48328,0,7,17057,4415,18455,176904,821849,6,23,21456,73481,92349,430774,132,1147,146123,73,19601,7,994,8125,128,5,mail_incoming_traffic_summary,5,20240109-PRO-IM.json
10/01/2024,0,214171,48334,1,0,17054,4410,18451,176906,821855,0,26,21454,73482,92331,430776,133,1158,146116,76,19604,2,987,8112,131,11,mail_incoming_traffic_summary,3,20240110-PRO-IM.json
11/01/2024,0,214174,48341,0,9,17066,4411,18448,176901,821848,9,15,21459,73467,92349,430774,128,1142,146112,68,19597,3,978,8112,117,0,mail_incoming_traffic_summary,0,20240111-PRO-IM.json
12/01/2024,0,214166,48346,8,0,17052,4415,18445,176905,821850,0,17,21462,73484,92334,430769,132,1156,146124,75,19595,3,992,8106,126,0,mail_incoming_traffic_summary,5,20240112-PRO-IM.json
13/01/2024,0,214167,48331,7,0,17066,4396,18446,176901,821852,7,27,21456,73473,92343,430773,133,1143,146123,69,19585,0,985,8124,115,7,mail_incoming_traffic_summary,12,20240113-PRO-IM.json
14/01/2024,2,214165,48329,2,0,17048,4401,18454,176904,821843,0,14,21454,73470,92351,430784,137,1147,146112,60,19592,0,991,8124,131,10,mail_incoming_traffic_summary,14,20240114-PRO-IM.json
15/01/2024,0,214160,48342,1,0,17058,4407,18460,176912,821851,6,27,21462,73468,92341,430775,144,1142,146117,64,19598,0,981,8123,122,0,mail_incoming_traffic_summary,0,20240115-PRO-IM.json
16/01/2024,0,214158,48341,0,2,17065,4401,18451,176907,821841,0,17,21460,73482,92345,430769,135,1159,146117,74,19595,0,991,8119,131,7,mail_incoming_traffic_summary,12,20240116-PRO-IM.json
17/01/2024,5,214166,48334,0,6,17067,4397,18441,176908,821847,1,21,21457,73483,92338,430774,137,1152,146129,66,19587,0,988,8108,131,0,mail_incoming_traffic_summary,7,20240117-PRO-IM.json
18/01/2024,0,214167,48326,0,0,17058,4407,18457,176904,821857,0,13,21447,73469,92342,430771,131,1142,146115,76,19603,6,993,8122,122,12,mail_incoming_traffic_summary,9,20240118-PRO-IM.json
19/01/2024,0,214166,48326,0,5,17067,4413,18446,176903,821853,9,24,21459,73479,92338,430779,145,1161,146120,69,19600,0,981,8118,120,0,mail_incoming_traffic_summary,13,20240119-PRO-IM.json
20/01/2024,0,214157,48346,0,0,17059,4413,18455,176902,821843,0,18,21463,73480,92337,430772,141,1158,146118,65,19589,8,981,8112,131,12,mail_incoming_traffic_summary,0,20240120-PRO-IM.json
21/01/2024,1,214167,48327,0,0,17051,4398,18456,176911,821852,0,25,21449,73469,92342,430769,127,1148,146120,68,19598,1,983,8113,119,0,mail_incoming_traffic_summary,0,20240121-PRO-IM.json
22/01/2024,0,214165,48346,0,9,17060,4407,18459,176917,821838,0,15,21450,73481,92331,430770,137,1160,146129,64,19604,0,993,8113,122,6,mail_incoming_traffic_summary,10,20240122-PRO-IM.json
23/01/2024,3,214167,48339,2,1,17063,4396,18453,176902,821846,4,21,21457,73476,92341,430769,139,1155,146114,72,19586,0,984,8111,123,0,mail_incoming_traffic_summary,0,20240123-PRO-IM.json
24/01/2024,5,214155,48327,0,0,17052,4408,18448,176911,821854,0,31,21460,73476,92334,430783,126,1145,146111,78,19594,0,981,8108,127,0,mail_incoming_traffic_summary,6,20240124-PRO-IM.json
25/01/2024,0,214157,48344,6,0,17061,4416,18457,176909,821850,6,14,21451,73480,92343,430784,140,1152,146111,70,19604,0,994,8112,117,12,mail_incoming_traffic_summary,8,20240125-PRO-IM.json
26/01/2024,8,214162,48330,11,0,17061,4399,18458,176903,821851,0,15,21458,73486,92343,430767,129,1158,146123,65,19585,5,994,8125,121,5,mail_incoming_traffic_summary,13,20240126-PRO-IM.json
27/01/2024,9,214166,48345,2,3,17065,4399,18458,176903,821842,0,22,21455,73469,92337,430776,138,1148,146128,73,19585,5,991,8111,131,2,mail_incoming_traffic_summary,11,20240127-PRO-IM.json
28/01/2024,5,214157,48338,0,4,17067,4414,18443,176902,821850,5,14,21451,73484,92333,430783,139,1159,146128,71,19589,0,979,8124,117,0,mail_incoming_traffic_summary,3,20240128-PRO-IM.json
29/01/2024,4,214161,48346,5,7,17060,4406,18440,176905,821856,10,19,21464,73480,92342,430785,146,1142,146120,65,19589,0,995,8112,113,6,mail_incoming_traffic_summary,7,20240129-PRO-IM.json
30/01/2024,3,214171,48338,9,0,17054,4414,18460,176906,821846,0,12,21458,73468,92331,430774,130,1156,146128,74,19585,6,994,8115,121,0,mail_incoming_traffic_summary,12,20240130-PRO-IM.json
